"Notes"	"Occurrence State"	"Occurrence State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Arkansas"	"05"	"2021"	"2021"	"Aug., 2021"	"2021/08"	51	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2021"	"2021"	"Sep., 2021"	"2021/09"	46	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2021"	"2021"	"Oct., 2021"	"2021/10"	43	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2021"	"2021"	"Nov., 2021"	"2021/11"	45	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2021"	"2021"	"Dec., 2021"	"2021/12"	52	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	47	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	44	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	59	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	34	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	50	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	38	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	47	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	43	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	30	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	51	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	0	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2023 (provisional and partial)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	0	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2023 (provisional and partial)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	0	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2023 (provisional and partial)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	0	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2023 (provisional and partial)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2023 (provisional and partial)"	"2023"	"May, 2023 (provisional and partial)"	"2023/05"	0	Not Applicable	Not Applicable
	"California"	"06"	"2018"	"2018"	"Jan., 2018"	"2018/01"	429	Not Applicable	Not Applicable
	"California"	"06"	"2018"	"2018"	"Feb., 2018"	"2018/02"	374	Not Applicable	Not Applicable
	"California"	"06"	"2018"	"2018"	"Mar., 2018"	"2018/03"	405	Not Applicable	Not Applicable
	"California"	"06"	"2018"	"2018"	"Apr., 2018"	"2018/04"	380	Not Applicable	Not Applicable
	"California"	"06"	"2018"	"2018"	"May, 2018"	"2018/05"	363	Not Applicable	Not Applicable
	"California"	"06"	"2018"	"2018"	"Jun., 2018"	"2018/06"	414	Not Applicable	Not Applicable
	"California"	"06"	"2018"	"2018"	"Jul., 2018"	"2018/07"	421	Not Applicable	Not Applicable
	"California"	"06"	"2018"	"2018"	"Aug., 2018"	"2018/08"	435	Not Applicable	Not Applicable
	"California"	"06"	"2018"	"2018"	"Sep., 2018"	"2018/09"	426	Not Applicable	Not Applicable
	"California"	"06"	"2018"	"2018"	"Oct., 2018"	"2018/10"	401	Not Applicable	Not Applicable
	"California"	"06"	"2018"	"2018"	"Nov., 2018"	"2018/11"	353	Not Applicable	Not Applicable
	"California"	"06"	"2018"	"2018"	"Dec., 2018"	"2018/12"	420	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Jan., 2019"	"2019/01"	449	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Feb., 2019"	"2019/02"	416	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Mar., 2019"	"2019/03"	453	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Apr., 2019"	"2019/04"	446	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"May, 2019"	"2019/05"	448	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Jun., 2019"	"2019/06"	502	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Jul., 2019"	"2019/07"	497	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Aug., 2019"	"2019/08"	522	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Sep., 2019"	"2019/09"	482	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Oct., 2019"	"2019/10"	463	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Nov., 2019"	"2019/11"	501	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Dec., 2019"	"2019/12"	501	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Jan., 2020"	"2020/01"	552	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Feb., 2020"	"2020/02"	551	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Mar., 2020"	"2020/03"	615	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Apr., 2020"	"2020/04"	682	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"May, 2020"	"2020/05"	739	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Jun., 2020"	"2020/06"	722	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Jul., 2020"	"2020/07"	850	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Aug., 2020"	"2020/08"	943	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Sep., 2020"	"2020/09"	728	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Oct., 2020"	"2020/10"	725	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Nov., 2020"	"2020/11"	695	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Dec., 2020"	"2020/12"	760	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"Jan., 2021"	"2021/01"	948	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"Feb., 2021"	"2021/02"	773	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"Mar., 2021"	"2021/03"	883	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"Apr., 2021"	"2021/04"	915	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"May, 2021"	"2021/05"	894	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"Jun., 2021"	"2021/06"	917	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"Jul., 2021"	"2021/07"	950	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"Aug., 2021"	"2021/08"	964	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"Sep., 2021"	"2021/09"	886	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"Oct., 2021"	"2021/10"	860	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"Nov., 2021"	"2021/11"	818	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"Dec., 2021"	"2021/12"	800	Not Applicable	Not Applicable
	"California"	"06"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	883	Not Applicable	Not Applicable
	"California"	"06"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	846	Not Applicable	Not Applicable
	"California"	"06"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	816	Not Applicable	Not Applicable
	"California"	"06"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	850	Not Applicable	Not Applicable
	"California"	"06"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	842	Not Applicable	Not Applicable
	"California"	"06"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	850	Not Applicable	Not Applicable
	"California"	"06"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	904	Not Applicable	Not Applicable
	"California"	"06"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	906	Not Applicable	Not Applicable
	"California"	"06"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	914	Not Applicable	Not Applicable
	"California"	"06"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	726	Not Applicable	Not Applicable
	"California"	"06"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	111	Not Applicable	Not Applicable
	"California"	"06"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	0	Not Applicable	Not Applicable
	"California"	"06"	"2023 (provisional and partial)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	0	Not Applicable	Not Applicable
	"California"	"06"	"2023 (provisional and partial)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	0	Not Applicable	Not Applicable
	"California"	"06"	"2023 (provisional and partial)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	0	Not Applicable	Not Applicable
	"California"	"06"	"2023 (provisional and partial)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"California"	"06"	"2023 (provisional and partial)"	"2023"	"May, 2023 (provisional and partial)"	"2023/05"	0	Not Applicable	Not Applicable
	"Colorado"	"08"	"2018"	"2018"	"Jan., 2018"	"2018/01"	90	Not Applicable	Not Applicable
	"Colorado"	"08"	"2018"	"2018"	"Feb., 2018"	"2018/02"	67	Not Applicable	Not Applicable
	"Colorado"	"08"	"2018"	"2018"	"Mar., 2018"	"2018/03"	68	Not Applicable	Not Applicable
	"Colorado"	"08"	"2018"	"2018"	"Apr., 2018"	"2018/04"	68	Not Applicable	Not Applicable
	"Colorado"	"08"	"2018"	"2018"	"May, 2018"	"2018/05"	75	Not Applicable	Not Applicable
	"Colorado"	"08"	"2018"	"2018"	"Jun., 2018"	"2018/06"	57	Not Applicable	Not Applicable
	"Colorado"	"08"	"2018"	"2018"	"Jul., 2018"	"2018/07"	74	Not Applicable	Not Applicable
	"Colorado"	"08"	"2018"	"2018"	"Aug., 2018"	"2018/08"	69	Not Applicable	Not Applicable
	"Colorado"	"08"	"2018"	"2018"	"Sep., 2018"	"2018/09"	56	Not Applicable	Not Applicable
	"Colorado"	"08"	"2018"	"2018"	"Oct., 2018"	"2018/10"	65	Not Applicable	Not Applicable
	"Colorado"	"08"	"2018"	"2018"	"Nov., 2018"	"2018/11"	65	Not Applicable	Not Applicable
	"Colorado"	"08"	"2018"	"2018"	"Dec., 2018"	"2018/12"	88	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"Jan., 2019"	"2019/01"	69	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"Feb., 2019"	"2019/02"	74	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"Mar., 2019"	"2019/03"	66	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"Apr., 2019"	"2019/04"	64	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"May, 2019"	"2019/05"	74	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"Jun., 2019"	"2019/06"	67	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"Jul., 2019"	"2019/07"	71	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"Aug., 2019"	"2019/08"	78	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"Sep., 2019"	"2019/09"	69	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"Oct., 2019"	"2019/10"	86	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"Nov., 2019"	"2019/11"	78	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"Dec., 2019"	"2019/12"	115	Not Applicable	Not Applicable
	"Colorado"	"08"	"2020"	"2020"	"Jan., 2020"	"2020/01"	95	Not Applicable	Not Applicable
	"Colorado"	"08"	"2020"	"2020"	"Feb., 2020"	"2020/02"	82	Not Applicable	Not Applicable
	"Colorado"	"08"	"2020"	"2020"	"Mar., 2020"	"2020/03"	108	Not Applicable	Not Applicable
	"Colorado"	"08"	"2020"	"2020"	"Apr., 2020"	"2020/04"	127	Not Applicable	Not Applicable
	"Colorado"	"08"	"2020"	"2020"	"May, 2020"	"2020/05"	141	Not Applicable	Not Applicable
	"Colorado"	"08"	"2020"	"2020"	"Jun., 2020"	"2020/06"	96	Not Applicable	Not Applicable
	"Colorado"	"08"	"2020"	"2020"	"Jul., 2020"	"2020/07"	122	Not Applicable	Not Applicable
	"Colorado"	"08"	"2020"	"2020"	"Aug., 2020"	"2020/08"	140	Not Applicable	Not Applicable
	"Colorado"	"08"	"2020"	"2020"	"Sep., 2020"	"2020/09"	109	Not Applicable	Not Applicable
	"Colorado"	"08"	"2020"	"2020"	"Oct., 2020"	"2020/10"	91	Not Applicable	Not Applicable
	"Colorado"	"08"	"2020"	"2020"	"Nov., 2020"	"2020/11"	104	Not Applicable	Not Applicable
	"Colorado"	"08"	"2020"	"2020"	"Dec., 2020"	"2020/12"	104	Not Applicable	Not Applicable
	"Colorado"	"08"	"2021"	"2021"	"Jan., 2021"	"2021/01"	137	Not Applicable	Not Applicable
	"Colorado"	"08"	"2021"	"2021"	"Feb., 2021"	"2021/02"	111	Not Applicable	Not Applicable
	"Colorado"	"08"	"2021"	"2021"	"Mar., 2021"	"2021/03"	148	Not Applicable	Not Applicable
	"Colorado"	"08"	"2021"	"2021"	"Apr., 2021"	"2021/04"	135	Not Applicable	Not Applicable
	"Colorado"	"08"	"2021"	"2021"	"May, 2021"	"2021/05"	156	Not Applicable	Not Applicable
	"Colorado"	"08"	"2021"	"2021"	"Jun., 2021"	"2021/06"	156	Not Applicable	Not Applicable
	"Colorado"	"08"	"2021"	"2021"	"Jul., 2021"	"2021/07"	149	Not Applicable	Not Applicable
	"Colorado"	"08"	"2021"	"2021"	"Aug., 2021"	"2021/08"	161	Not Applicable	Not Applicable
	"Colorado"	"08"	"2021"	"2021"	"Sep., 2021"	"2021/09"	162	Not Applicable	Not Applicable
	"Colorado"	"08"	"2021"	"2021"	"Oct., 2021"	"2021/10"	126	Not Applicable	Not Applicable
	"Colorado"	"08"	"2021"	"2021"	"Nov., 2021"	"2021/11"	126	Not Applicable	Not Applicable
	"Colorado"	"08"	"2021"	"2021"	"Dec., 2021"	"2021/12"	134	Not Applicable	Not Applicable
	"Colorado"	"08"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	150	Not Applicable	Not Applicable
	"Colorado"	"08"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	138	Not Applicable	Not Applicable
	"Colorado"	"08"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	119	Not Applicable	Not Applicable
	"Colorado"	"08"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	126	Not Applicable	Not Applicable
	"Colorado"	"08"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	149	Not Applicable	Not Applicable
	"Colorado"	"08"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	114	Not Applicable	Not Applicable
	"Colorado"	"08"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	135	Not Applicable	Not Applicable
	"Colorado"	"08"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	143	Not Applicable	Not Applicable
	"Colorado"	"08"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	132	Not Applicable	Not Applicable
	"Colorado"	"08"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	131	Not Applicable	Not Applicable
	"Colorado"	"08"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	26	Not Applicable	Not Applicable
	"Colorado"	"08"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	0	Not Applicable	Not Applicable
	"Colorado"	"08"	"2023 (provisional and partial)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	0	Not Applicable	Not Applicable
	"Colorado"	"08"	"2023 (provisional and partial)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	0	Not Applicable	Not Applicable
	"Colorado"	"08"	"2023 (provisional and partial)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	0	Not Applicable	Not Applicable
	"Colorado"	"08"	"2023 (provisional and partial)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"Colorado"	"08"	"2023 (provisional and partial)"	"2023"	"May, 2023 (provisional and partial)"	"2023/05"	0	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2018"	"2018"	"Jan., 2018"	"2018/01"	61	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2018"	"2018"	"Feb., 2018"	"2018/02"	80	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2018"	"2018"	"Mar., 2018"	"2018/03"	97	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2018"	"2018"	"Apr., 2018"	"2018/04"	76	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2018"	"2018"	"May, 2018"	"2018/05"	87	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2018"	"2018"	"Jun., 2018"	"2018/06"	101	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2018"	"2018"	"Jul., 2018"	"2018/07"	92	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2018"	"2018"	"Aug., 2018"	"2018/08"	73	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2018"	"2018"	"Sep., 2018"	"2018/09"	90	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2018"	"2018"	"Oct., 2018"	"2018/10"	79	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2018"	"2018"	"Nov., 2018"	"2018/11"	86	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2018"	"2018"	"Dec., 2018"	"2018/12"	73	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"Jan., 2019"	"2019/01"	75	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"Feb., 2019"	"2019/02"	74	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"Mar., 2019"	"2019/03"	86	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"Apr., 2019"	"2019/04"	83	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"May, 2019"	"2019/05"	101	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"Jun., 2019"	"2019/06"	111	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"Jul., 2019"	"2019/07"	119	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"Aug., 2019"	"2019/08"	129	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"Sep., 2019"	"2019/09"	87	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"Oct., 2019"	"2019/10"	83	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"Nov., 2019"	"2019/11"	93	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"Dec., 2019"	"2019/12"	105	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2020"	"2020"	"Jan., 2020"	"2020/01"	108	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2020"	"2020"	"Feb., 2020"	"2020/02"	88	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2020"	"2020"	"Mar., 2020"	"2020/03"	101	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2020"	"2020"	"Apr., 2020"	"2020/04"	127	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2020"	"2020"	"May, 2020"	"2020/05"	120	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2020"	"2020"	"Jun., 2020"	"2020/06"	113	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2020"	"2020"	"Jul., 2020"	"2020/07"	133	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2020"	"2020"	"Aug., 2020"	"2020/08"	93	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2020"	"2020"	"Sep., 2020"	"2020/09"	114	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2020"	"2020"	"Oct., 2020"	"2020/10"	95	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2020"	"2020"	"Nov., 2020"	"2020/11"	99	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2020"	"2020"	"Dec., 2020"	"2020/12"	121	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2021"	"2021"	"Jan., 2021"	"2021/01"	123	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2021"	"2021"	"Feb., 2021"	"2021/02"	111	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2021"	"2021"	"Mar., 2021"	"2021/03"	118	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2021"	"2021"	"Apr., 2021"	"2021/04"	118	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2021"	"2021"	"May, 2021"	"2021/05"	131	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2021"	"2021"	"Jun., 2021"	"2021/06"	124	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2021"	"2021"	"Jul., 2021"	"2021/07"	143	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2021"	"2021"	"Aug., 2021"	"2021/08"	140	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2021"	"2021"	"Sep., 2021"	"2021/09"	130	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2021"	"2021"	"Oct., 2021"	"2021/10"	105	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2021"	"2021"	"Nov., 2021"	"2021/11"	122	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2021"	"2021"	"Dec., 2021"	"2021/12"	112	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	102	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	101	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	120	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	120	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	119	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	111	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	112	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	111	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	127	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	138	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	25	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	0	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2023 (provisional and partial)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	0	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2023 (provisional and partial)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	0	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2023 (provisional and partial)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	0	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2023 (provisional and partial)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2023 (provisional and partial)"	"2023"	"May, 2023 (provisional and partial)"	"2023/05"	0	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Jan., 2018"	"2018/01"	23	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Feb., 2018"	"2018/02"	27	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Mar., 2018"	"2018/03"	36	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Apr., 2018"	"2018/04"	34	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"May, 2018"	"2018/05"	29	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Jun., 2018"	"2018/06"	29	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Jul., 2018"	"2018/07"	30	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Aug., 2018"	"2018/08"	45	Not Applicable	Not Applicable
